1.2232	0.64648
1.125	-1.1297
-0.47215	-1.4709
-1.2844	0.73786
1.2871	0.17498
1.6363	-0.33972
0.7398	0.99967
-1.2003	0.05005
1.0239	0.75036
-1.5351	-0.84348
-1.2279	-0.044882
0.34134	-1.8038
1.8905	0.092482
-0.35037	-1.5094
-0.070369	-1.4973
1.5428	0.84818
-1.7627	-0.54423
-1.5654	-0.85091
0.70579	1.3604
0.88427	-0.88136
-0.84294	1.3561
-1.264	-1.4704
-0.57146	1.1084
-1.6478	0.78202
1.2262	0.7941
-0.91414	1.1468
-0.55058	1.3288
-0.43123	1.2712
1.2425	-1.3852
1.442	1.0888
-0.19701	1.8662
1.1822	-1.5938
-1.5603	-0.22932
-0.55926	1.5735
1.2816	-1.4279
-1.0103	-1.3891
1.1296	0.57261
0.81757	-1.0078
-0.70701	-1.415
1.0009	-1.3364
-1.2622	0.82508
1.4201	0.87588
0.84052	-1.4104
1.5436	-0.42418
-0.77699	-1.2016
-1.5312	0.39431
-0.26824	1.9155
1.2025	-0.007432
1.4312	0.77734
-1.3162	1.211
-0.12814	1.5611
0.82293	-1.3974
-1.3782	-0.73262
-0.008366	-1.7067
1.2298	0.2589
-1.0037	1.4151
1.2958	-0.18279
-1.1015	-1.1961
-1.1915	-0.3773
-0.56072	-1.3446
0.96212	-0.73243
0.89231	-1.485
-1.9709	0.2206
-1.2646	-0.71883
-0.41269	-1.389
-1.1858	-1.4465
-1.6372	1.1327
1.3355	-0.98816
1.7375	-0.775
-0.069159	1.8145
-1.5017	-0.33203
-1.2205	-1.0063
0.2951	-1.6862
-1.6276	-0.55153
-1.2134	-0.92746
0.4135	-1.7112
-1.8285	0.73456
1.3074	-1.4839
-1.4864	0.048064
1.4816	1.3184
-1.7156	0.8688
0.73147	-1.325
1.3392	-0.81258
0.50557	1.2228
1.3277	0.092197
-1.0261	-0.68812
-0.13036	-1.8551
-1.5366	0.55915
0.21055	1.9784
0.4124	1.7173
-1.0823	0.78161
-1.0613	-1.3116
1.6721	0.37535
0.033361	1.3304
-1.9564	-0.39166
1.3489	0.44881
-1.3255	-0.37598
0.61578	1.6692
0.34959	1.6705
1.5116	0.091536
-0.9384	-0.86088
-1.1834	-0.3547
-1.2717	-1.047
1.8897	-0.26522
-0.22504	1.9323
1.916	-0.15499
-1.7907	-0.38717
0.80691	-1.4158
-1.6457	-0.43503
-0.007958	-1.5933
0.84153	1.6208
-1.7993	-0.78251
0.76471	1.5198
1.0278	0.82883
0.18159	-1.843
1.0333	-0.82309
-1.0095	-1.0506
0.77594	0.99394
1.4414	0.18673
-0.18561	-1.4678
-1.1038	-1.5747
-0.54119	1.5778
0.36562	-1.2387
1.4957	0.49438
1.4366	-0.076606
-0.96352	-0.94733
-1.209	0.18907
1.5406	-0.93243
-0.93775	0.95605
-1.5187	0.86535
-0.91404	-1.2303
-0.45313	-1.3121
-1.5232	0.26148
-0.10876	1.33
-1.1978	-1.2676
-0.79754	-1.4973
-0.47939	-1.3144
-0.81335	1.4974
-0.05566	-1.4994
0.24671	-1.7806
-1.1558	-0.47419
-1.3484	-1.3195
-1.7744	0.18446
-1.7662	-0.17412
-1.6837	-0.65574
1.3296	0.73645
-1.3026	0.098648
0.88585	-1.1316
0.65824	1.6338
-0.36382	-1.5513
-1.3327	0.9149
-0.34938	1.2303
-1.5273	-0.87942
0.72949	1.1942
1.164	-1.0393
-1.3072	0.17527
0.30806	1.541
1.7093	-1.0288
-0.76617	1.4624
-0.48061	1.2812
1.1523	-0.43862
-1.1835	-1.0644
-0.87679	1.4501
-1.4313	-0.31055
-0.054026	-1.7024
-1.2207	0.72725
0.87767	1.3166
0.87158	-1.7892
-1.6718	0.057261
-1.3514	0.86493
0.21136	-1.5967
-0.38848	1.6573
-1.4845	0.42908
-0.61986	1.7488
1.9022	0.2859
1.0657	-0.64333
-1.2985	-0.71792
1.3036	-0.33664
0.16336	-1.9029
-1.1895	1.1743
1.0051	1.0231
1.8235	0.69762
-1.5904	0.57722
-0.75921	0.96915
-0.9001	-1.3509
-1.0719	0.76498
1.6844	-0.25997
-1.3766	0.000459
0.53126	1.4732
-1.2932	-0.5337
-0.54841	-1.3479
-0.68719	1.6505
1.528	-0.63945
0.47329	1.3324
-1.444	0.74194
1.2102	-0.039801
-1.2757	-0.35625
0.77914	-1.009
1.3957	-0.96265
-1.5748	-0.94316
1.3177	-0.31526
-1.8164	0.7372
-0.05005	-1.5802
-1.0728	0.87374
-0.98264	-1.4103
1.566	0.81922
-1.3712	0.85785
-0.00316	-1.2309
0.87123	-1.4861
-0.73576	1.4197
1.5084	0.41015
-0.28387	1.5833
0.84869	-1.6171
-1.5717	-0.097951
0.77758	-1.4325
-0.34186	1.9203
-0.22982	-1.5628
-0.48189	-1.3421
-0.18506	1.6981
0.79471	-1.1438
1.466	-1.3006
1.4607	-1.1007
1.209	-0.66237
1.0721	1.3712
-0.68604	-1.448
1.1061	-1.0353
-0.44335	1.5397
-1.7858	0.16927
1.6879	-0.20959
-1.8755	-0.3473
-1.222	1.2991
0.51693	1.3324
0.9123	-1.4453
-1.898	0.015812
-0.25861	-1.5343
-0.7837	1.5727
-1.7354	-0.93571
-1.8022	-0.006651
-1.0139	0.93953
0.21482	1.8293
1.1037	-0.99965
-1.3448	-0.58808
-1.3781	-1.1237
-1.187	-0.85834
-1.1956	0.77487
-0.9522	-1.1557
-0.90279	1.5635
-1.7033	0.29359
1.7825	-0.60669
0.81108	-0.97006
-1.0603	-0.74306
-0.56075	-1.1134
-1.1153	-1.4737
0.29003	-1.3617
1.2378	-0.34826
1.8198	0.40639
-1.5469	0.15106
-0.22336	-1.8068
1.1908	0.16424
1.2656	1.4016
1.3134	0.44402
-1.0985	1.3128
1.6665	-0.22368
-0.25707	1.9257
-1.2988	-0.80882
1.1372	-0.4971
1.6277	0.68225
-1.1701	1.1998
-1.8673	0.09437
-1.7011	-0.68395
-1.5349	-0.75125
-1.8558	-0.31349
1.1496	-1.1718
-1.2673	-0.23629
0.97297	-1.4882
-1.267	0.18725
1.0136	-1.1646
-1.3471	-0.36352
1.0434	-0.65718
-1.6227	0.45998
0.23353	-1.4326
-1.1159	-1.5341
-1.8967	0.33846
1.245	0.99017
-1.4781	-0.073548
-1.478	-1.1125
0.40418	-1.2487
-0.60807	-1.079
1.1242	-1.3192
1.301	-0.20215
1.3296	-0.28244
-0.91598	-1.3389
1.213	-1.1674
1.0894	-1.1961
0.62958	-1.5583
-0.012664	1.6942
0.52541	-1.2519
1.463	0.7259
-1.0464	1.2838
1.1423	0.58186
0.13192	-1.6001
0.56288	1.0973
-1.6514	-0.67518
1.4272	-0.035324
-1.6574	1.0298
1.3639	-1.1545
-1.4553	1.263
-0.77396	-1.1768
0.14311	-1.2405
0.05594	-1.8553
-1.3704	-0.80929
-1.8248	0.56563
0.39094	1.3822
-0.8681	-1.4974
0.58566	-1.827
1.2823	0.99295
0.85856	1.2041
-1.3653	1.2485
-0.63653	-1.1674
-1.0902	-0.56692
1.633	-0.75608
1.5244	0.6593
-0.71151	1.0633
1.0915	-1.15
0.60485	-1.6583
-1.0152	-1.5475
-1.8938	-0.032046
0.52834	1.4074
1.1667	-1.4715
-0.26258	1.6537
1.386	1.3834
-1.4973	-0.24042
-1.2713	-1.0421
-0.67847	1.5024
-1.674	1.0718
-1.042	-0.6522
-1.4743	-0.17804
0.043395	1.4544
1.3034	-1.3641
-1.5515	1.2344
-0.84254	1.2216
1.2001	0.16882
0.87001	-1.1624
1.3103	0.34218
0.70202	-1.6976
-0.48009	-1.8912
1.1012	0.53332
-1.2741	0.85958
-1.3825	-0.95569
0.22234	1.6541
0.36597	1.4711
-0.70154	-1.4252
0.57365	-1.7821
0.55972	-1.8079
-1.3754	-1.3285
-0.22555	1.8228
0.60948	1.3513
-1.9655	0.35442
-1.5235	-0.5087
-0.88464	-1.2454
-1.4743	-0.98154
0.81431	1.4185
-1.0984	1.3122
-0.25633	1.2837
-1.49	0.76412
-0.043704	1.5537
-0.90045	-0.97405
0.55871	-1.7389
1.271	-0.47078
1.2411	-0.31538
1.4726	-0.39683
1.9558	-0.18158
1.3605	-0.55799
-1.2113	-1.2994
-0.66909	1.1096
1.3018	-1.4168
0.665	1.5412
-1.2943	-1.4843
1.5116	-0.38985
-1.3076	-0.078978
1.9659	-0.27448
0.9878	0.72639
0.32055	1.4311
0.39911	-1.698
-1.0409	-1.0291
-0.015464	1.2282
1.1524	-0.4543
-1.2962	-1.3294
-1.2192	-0.76513
1.5323	-1.0265
-0.54116	-1.1588
-1.1475	1.1959
1.6811	-0.28786
0.537	-1.6914
-1.3019	0.74774
1.0912	1.1499
1.3636	0.77772
-0.31659	-1.4508
0.49708	-1.0967
-1.5559	1.1547
-1.1608	-1.4038
1.8391	0.55904
1.1962	0.67669
-1.4018	-0.18895
-0.66777	1.0479
0.83635	1.5549
-1.079	-0.89267
-1.7738	-0.13619
1.7277	0.35648
1.4188	-0.29895
-1.209	-0.13635
1.3995	-0.58516
-0.92288	0.84895
1.4466	1.0247
1.5468	-0.40233
-1.4844	1.0586
-1.2592	-1.2283
0.33089	1.8152
-1.2576	-0.13611
-0.97123	0.89379
-1.0445	0.88878
0.38445	-1.1621
1.3167	-1.4604
-0.36128	1.2423
