785.16	1152.3
757.81	1136.7
789.06	1085.9
781.25	1101.6
789.06	1105.5
792.97	1082
781.25	1085.9
777.34	1085.9
773.44	1097.7
769.53	1109.4
761.72	1109.4
917.97	1500
765.62	1113.3
769.53	1109.4
765.62	1089.8
765.62	1113.3
757.81	1140.6
761.72	1117.2
761.72	1121.1
765.62	1117.2
765.62	1113.3
769.53	1113.3
765.62	1117.2
761.72	1125
765.62	1117.2
761.72	1117.2
773.44	1117.2
753.91	1121.1
757.81	1117.2
750	1117.2
742.19	1113.3
742.19	1113.3
738.28	1117.2
734.38	1125
734.38	1125
734.38	1128.9
730.47	1132.8
726.56	1128.9
730.47	1132.8
722.66	1136.7
730.47	1128.9
722.66	1140.6
722.66	1140.6
722.66	1144.5
722.66	1140.6
730.47	1140.6
726.56	1140.6
718.75	1144.5
722.66	1144.5
718.75	1152.3
718.75	1148.4
718.75	1148.4
714.84	1152.3
710.94	1148.4
707.03	1152.3
707.03	1152.3
703.12	1152.3
707.03	1148.4
703.12	1148.4
710.94	1152.3
703.12	1152.3
710.94	1152.3
699.22	1152.3
703.12	1152.3
695.31	1152.3
707.03	1148.4
691.41	1148.4
703.12	1148.4
695.31	1152.3
699.22	1152.3
699.22	1152.3
699.22	1152.3
695.31	1148.4
695.31	1152.3
703.12	1148.4
691.41	1152.3
703.12	1140.6
699.22	1148.4
699.22	1144.5
703.12	1144.5
691.41	1148.4
699.22	1152.3
707.03	1148.4
687.5	1152.3
687.5	1152.3
687.5	1148.4
691.41	1144.5
695.31	1148.4
691.41	1148.4
695.31	1148.4
691.41	1148.4
695.31	1148.4
699.22	1148.4
695.31	1156.2
695.31	1152.3
695.31	1156.2
699.22	1160.2
699.22	1164.1
699.22	1160.2
699.22	1156.2
695.31	1148.4
757.81	1234.4
738.28	1156.2
835.94	1289.1
1027.3	1500
667.97	1210.9
695.31	1152.3
703.12	1136.7
695.31	1128.9
699.22	1121.1
695.31	1113.3
695.31	1105.5
695.31	1093.8
699.22	1085.9
699.22	1070.3
691.41	1085.9
687.5	1085.9
687.5	1093.8
687.5	1097.7
699.22	1093.8
695.31	1093.8
699.22	1097.7
703.12	1093.8
703.12	1085.9
699.22	1085.9
695.31	1082
695.31	1085.9
691.41	1089.8
695.31	1089.8
691.41	1093.8
691.41	1101.6
691.41	1097.7
695.31	1101.6
695.31	1105.5
695.31	1109.4
707.03	1097.7
695.31	1109.4
699.22	1113.3
699.22	1109.4
703.12	1113.3
703.12	1113.3
703.12	1121.1
703.12	1117.2
703.12	1121.1
703.12	1121.1
703.12	1125
707.03	1128.9
707.03	1132.8
707.03	1136.7
707.03	1136.7
707.03	1140.6
710.94	1144.5
710.94	1140.6
710.94	1148.4
714.84	1152.3
710.94	1152.3
703.12	1152.3
703.12	1148.4
703.12	1152.3
703.12	1148.4
707.03	1148.4
710.94	1148.4
699.22	1156.2
703.12	1152.3
687.5	1164.1
699.22	1152.3
718.75	1160.2
695.31	1183.6
695.31	1128.9
679.69	1121.1
691.41	1101.6
687.5	1097.7
687.5	1082
683.59	1078.1
683.59	1070.3
687.5	1058.6
683.59	1062.5
683.59	1062.5
687.5	1054.7
687.5	1050.8
683.59	1046.9
687.5	1058.6
691.41	1050.8
691.41	1050.8
691.41	1058.6
695.31	1058.6
703.12	1043
707.03	1046.9
699.22	1058.6
695.31	1066.4
695.31	1066.4
687.5	1070.3
695.31	1062.5
699.22	1066.4
691.41	1078.1
691.41	1082
691.41	1082
691.41	1082
691.41	1085.9
691.41	1085.9
695.31	1085.9
695.31	1085.9
695.31	1089.8
691.41	1093.8
691.41	1097.7
691.41	1097.7
691.41	1101.6
691.41	1101.6
695.31	1101.6
695.31	1105.5
691.41	1105.5
695.31	1109.4
695.31	1109.4
695.31	1113.3
699.22	1117.2
695.31	1117.2
699.22	1121.1
699.22	1121.1
707.03	1121.1
699.22	1125
699.22	1128.9
699.22	1132.8
699.22	1132.8
699.22	1136.7
699.22	1136.7
699.22	1136.7
703.12	1140.6
699.22	1140.6
703.12	1144.5
703.12	1144.5
703.12	1148.4
699.22	1152.3
703.12	1152.3
699.22	1152.3
703.12	1152.3
703.12	1152.3
703.12	1152.3
703.12	1152.3
703.12	1152.3
703.12	1148.4
703.12	1140.6
707.03	1136.7
710.94	1144.5
703.12	1156.2
707.03	1152.3
699.22	1148.4
703.12	1152.3
710.94	1156.2
703.12	1175.8
675.78	1183.6
667.97	1199.2
703.12	1160.2
738.28	1156.2
707.03	1144.5
703.12	1144.5
707.03	1140.6
707.03	1148.4
707.03	1128.9
710.94	1128.9
710.94	1117.2
710.94	1117.2
707.03	1105.5
707.03	1109.4
710.94	1132.8
707.03	1121.1
707.03	1121.1
707.03	1128.9
707.03	1132.8
710.94	1136.7
710.94	1132.8
710.94	1132.8
714.84	1132.8
